epmc_doi,epmc_id,epmc_source,epm_links,epm_links_id,epm_links_source,epm_links_type
10.21203/rs.3.rs-98408/v1,PPR236956,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39875/v1,PPR184852,PPR,1,33051534,MED,Preprint of
10.21203/rs.3.rs-69560/v1,PPR216504,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23308/v1,PPR153117,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104755/v1,PPR236502,PPR,0,NA,NA,NA
10.21203/rs.3.rs-63395/v1,PPR205918,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40889/v1,PPR186125,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27337/v1,PPR159644,PPR,0,NA,NA,NA
10.21203/rs.3.rs-65060/v1,PPR207188,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21447/v1,PPR148927,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110618/v1,PPR247715,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40374/v1,PPR185760,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36607/v1,PPR178883,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29855/v1,PPR169730,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52883/v1,PPR204262,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36429/v1,PPR177950,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34549/v1,PPR175973,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34802/v1,PPR176397,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108548/v1,PPR238601,PPR,0,NA,NA,NA
10.21203/rs.3.rs-55310/v1,PPR204076,PPR,0,NA,NA,NA
10.21203/rs.3.rs-61667/v1,PPR203771,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72171/v1,PPR220403,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24309/v1,PPR153679,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28692/v1,PPR162558,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42885/v1,PPR189124,PPR,1,33289205,MED,Preprint of
10.21203/rs.3.rs-86515/v1,PPR222340,PPR,1,33256749,MED,Preprint of
10.21203/rs.3.rs-28828/v1,PPR164576,PPR,0,NA,NA,NA
10.21203/rs.3.rs-69205/v1,PPR208970,PPR,1,33256746,MED,Preprint of
10.21203/rs.3.rs-101345/v1,PPR233659,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101533/v1,PPR233655,PPR,0,NA,NA,NA
10.21203/rs.3.rs-92527/v1,PPR231635,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102060/v1,PPR247848,PPR,0,NA,NA,NA
10.21203/rs.3.rs-87786/v1,PPR226483,PPR,0,NA,NA,NA
10.21203/rs.3.rs-64299/v1,PPR206146,PPR,1,33239683,MED,Preprint of
10.21203/rs.3.rs-56078/v1,PPR202568,PPR,0,NA,NA,NA
10.21203/rs.3.rs-67582/v1,PPR210541,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40507/v1,PPR184604,PPR,1,32707264,MED,Preprint of
10.21203/rs.3.rs-52246/v1,PPR196794,PPR,0,NA,NA,NA
10.21203/rs.3.rs-107101/v1,PPR247838,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34659/v1,PPR174958,PPR,1,32892746,MED,Preprint of
10.21203/rs.3.rs-77071/v1,PPR218728,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101402/v1,PPR235257,PPR,0,NA,NA,NA
10.21203/rs.3.rs-97378/v1,PPR232177,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100328/v1,PPR233081,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76664/v1,PPR228139,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33301/v1,PPR172974,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31251/v1,PPR168941,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78704/v1,PPR214798,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32474/v1,PPR169455,PPR,0,NA,NA,NA
10.21203/rs.3.rs-121999/v1,PPR251460,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36291/v1,PPR177350,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37028/v1,PPR181445,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44726/v1,PPR190147,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58977/v1,PPR201916,PPR,1,33089388,MED,Preprint of
10.21203/rs.3.rs-66764/v1,PPR210545,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35368/v1,PPR176384,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58047/v1,PPR200980,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37626/v1,PPR182119,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22849/v1,PPR151051,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32511/v1,PPR169927,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36284/v1,PPR176898,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108301/v1,PPR239177,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100691/v1,PPR232451,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23330/v1,PPR162085,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23196/v1,PPR154301,PPR,1,32820210,MED,Preprint of
10.21203/rs.3.rs-36120/v1,PPR179017,PPR,0,NA,NA,NA
10.21203/rs.3.rs-53705/v1,PPR196711,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35439/v1,PPR176961,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44171/v1,PPR189741,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35053/v1,PPR207309,PPR,0,NA,NA,NA
10.21203/rs.3.rs-73220/v1,PPR213248,PPR,0,NA,NA,NA
10.21203/rs.3.rs-62369/v1,PPR214390,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41941/v1,PPR188409,PPR,1,32803637,MED,Preprint of
10.21203/rs.3.rs-36328/v1,PPR177954,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28858/v1,PPR163343,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36014/v1,PPR177356,PPR,0,NA,NA,NA
10.21203/rs.3.rs-46487/v1,PPR195048,PPR,0,NA,NA,NA
10.21203/rs.3.rs-82055/v1,PPR217310,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28749/v1,PPR164774,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34056/v1,PPR175377,PPR,0,NA,NA,NA
10.21203/rs.3.rs-89378/v1,PPR226867,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35377/v1,PPR176355,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32234/v1,PPR171472,PPR,0,NA,NA,NA
10.21203/rs.3.pex-893/v1,PPR154083,PPR,0,NA,NA,NA
10.21203/rs.3.rs-63743/v1,PPR205915,PPR,1,33208117,MED,Preprint of
10.21203/rs.3.rs-28215/v1,PPR161532,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108268/v1,PPR243984,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23957/v1,PPR152778,PPR,1,32632085,MED,Preprint of
10.21203/rs.3.rs-96622/v1,PPR231432,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52432/v1,PPR196846,PPR,0,NA,NA,NA
10.21203/rs.3.rs-106338/v1,PPR239854,PPR,0,NA,NA,NA
10.21203/rs.3.rs-119323/v1,PPR248348,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38936/v1,PPR182409,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49755/v1,PPR193638,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37780/v1,PPR181314,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25864/v1,PPR156727,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28635/v1,PPR164173,PPR,1,32682444,MED,Preprint of
10.21203/rs.3.rs-60621/v1,PPR202462,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32962/v1,PPR170400,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32248/v1,PPR169433,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31813/v1,PPR169440,PPR,1,32837466,MED,Preprint of
10.21203/rs.3.rs-26261/v1,PPR158432,PPR,0,NA,NA,NA
10.21203/rs.3.rs-84331/v1,PPR221065,PPR,1,33262923,MED,Preprint of
10.21203/rs.3.rs-42770/v1,PPR189769,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32142/v1,PPR168426,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56595/v1,PPR199810,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40189/v1,PPR187452,PPR,0,NA,NA,NA
10.21203/rs.3.rs-26318/v1,PPR158431,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72077/v1,PPR211884,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36529/v1,PPR178982,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21980/v1,PPR151148,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49068/v1,PPR194339,PPR,0,NA,NA,NA
10.21203/rs.3.rs-92713/v1,PPR227508,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23195/v1,PPR154213,PPR,1,32473600,MED,Preprint of
10.21203/rs.3.rs-41904/v1,PPR187829,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78065/v1,PPR217436,PPR,0,NA,NA,NA
10.21203/rs.3.rs-61455/v1,PPR202879,PPR,0,NA,NA,NA
10.21203/rs.3.rs-46982/v1,PPR197572,PPR,0,NA,NA,NA
10.21203/rs.3.rs-117994/v1,PPR247114,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37069/v1,PPR182422,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40503/v1,PPR184615,PPR,0,NA,NA,NA
10.21203/rs.3.rs-63097/v1,PPR203991,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25947/v1,PPR159373,PPR,0,NA,NA,NA
10.21203/rs.3.rs-26633/v1,PPR161690,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32833/v1,PPR173601,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56290/v1,PPR199824,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39143/v1,PPR181818,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34506/v1,PPR173688,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30351/v1,PPR167385,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49590/v1,PPR198856,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49168/v1,PPR193646,PPR,0,NA,NA,NA
10.21203/rs.3.rs-91467/v1,PPR225302,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40489/v1,PPR184618,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25647/v1,PPR156194,PPR,1,32512661,MED,Preprint of
10.21203/rs.3.rs-58137/v1,PPR201926,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101909/v1,PPR234740,PPR,0,NA,NA,NA
10.21203/rs.3.rs-114214/v1,PPR246838,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40091/v1,PPR187454,PPR,0,NA,NA,NA
10.21203/rs.3.rs-109131/v1,PPR239843,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76784/v1,PPR214865,PPR,0,NA,NA,NA
10.21203/rs.3.rs-77157/v1,PPR226256,PPR,0,NA,NA,NA
10.21203/rs.3.rs-98427/v1,PPR232701,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102451/v1,PPR236008,PPR,0,NA,NA,NA
10.21203/rs.3.rs-17718/v1,PPR121848,PPR,0,NA,NA,NA
10.21203/rs.3.rs-75158/v1,PPR212537,PPR,0,NA,NA,NA
10.21203/rs.3.rs-70369/v1,PPR208895,PPR,0,NA,NA,NA
10.21203/rs.3.rs-80442/v1,PPR218704,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76030/v1,PPR215059,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40141/v1,PPR184693,PPR,0,NA,NA,NA
10.21203/rs.3.rs-19416/v1,PPR129362,PPR,0,NA,NA,NA
10.21203/rs.3.rs-70754/v1,PPR227901,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28594/v1,PPR162274,PPR,0,NA,NA,NA
10.21203/rs.3.rs-50501/v1,PPR195245,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28703/v1,PPR163346,PPR,1,32435882,MED,Preprint of
10.21203/rs.3.rs-64201/v1,PPR205671,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27395/v1,PPR160559,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113997/v1,PPR249757,PPR,0,NA,NA,NA
10.21203/rs.3.rs-93952/v1,PPR227375,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90712/v1,PPR224730,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29533/v1,PPR164702,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113026/v1,PPR244114,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30423/v1,PPR165683,PPR,1,32836813,MED,Preprint of
10.21203/rs.3.rs-39218/v1,PPR182468,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37825/v1,PPR182111,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122524/v1,PPR250128,PPR,0,NA,NA,NA
10.21203/rs.3.rs-105131/v1,PPR236939,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38176/v1,PPR181973,PPR,1,33198707,MED,Preprint of
10.21203/rs.3.rs-26772/v1,PPR160620,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23014/v1,PPR154321,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41193/v1,PPR187177,PPR,0,NA,NA,NA
10.21203/rs.3.rs-71372/v1,PPR210393,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31226/v1,PPR168018,PPR,0,NA,NA,NA
10.21203/rs.3.rs-84820/v1,PPR221557,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51366/v1,PPR195194,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49249/v1,PPR193645,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23344/v1,PPR161337,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90879/v1,PPR226840,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32891/v1,PPR173186,PPR,0,NA,NA,NA
10.21203/rs.3.rs-70252/v1,PPR208941,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28642/v1,PPR163837,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49880/v1,PPR194748,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35769/v1,PPR176934,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122444/v1,PPR250656,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100445/v1,PPR237882,PPR,1,33194567,MED,Preprint of
10.21203/rs.3.rs-29994/v1,PPR181886,PPR,0,NA,NA,NA
10.21203/rs.3.rs-20828/v1,PPR138975,PPR,1,32811894,MED,Preprint of
10.21203/rs.3.rs-68892/v1,PPR221354,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28225/v1,PPR161137,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28666/v1,PPR162093,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100161/v1,PPR232461,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27151/v1,PPR159767,PPR,0,NA,NA,NA
10.21203/rs.3.rs-48443/v1,PPR192719,PPR,0,NA,NA,NA
10.21203/rs.3.rs-26254/v1,PPR158004,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35787/v1,PPR177413,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25847/v1,PPR157166,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34516/v1,PPR174606,PPR,1,33024144,MED,Preprint of
10.21203/rs.3.rs-30468/v1,PPR165649,PPR,1,32917884,MED,Preprint of
10.21203/rs.3.rs-40770/v1,PPR185619,PPR,0,NA,NA,NA
10.21203/rs.3.rs-85454/v1,PPR222368,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76869/v1,PPR214839,PPR,0,NA,NA,NA
10.21203/rs.3.rs-74603/v1,PPR212532,PPR,0,NA,NA,NA
10.21203/rs.3.rs-43727/v1,PPR190753,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34572/v1,PPR174524,PPR,0,NA,NA,NA
10.21203/rs.3.rs-60579/v1,PPR227625,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52430/v1,PPR196703,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40745/v1,PPR185600,PPR,0,NA,NA,NA
10.21203/rs.3.rs-85866/v1,PPR221013,PPR,0,NA,NA,NA
10.21203/rs.3.rs-20188/v1,PPR134248,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40432/v1,PPR185601,PPR,0,NA,NA,NA
10.21203/rs.3.rs-94458/v1,PPR229008,PPR,0,NA,NA,NA
10.21203/rs.3.rs-55017/v1,PPR198042,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36523/v1,PPR180332,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52242/v1,PPR196940,PPR,0,NA,NA,NA
10.21203/rs.3.rs-75510/v1,PPR225925,PPR,0,NA,NA,NA
10.21203/rs.3.rs-18975/v1,PPR129372,PPR,1,32228738,MED,Preprint of
10.21203/rs.3.rs-75674/v1,PPR216998,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27310/v1,PPR168652,PPR,1,32936832,MED,Preprint of
10.21203/rs.3.rs-60629/v1,PPR203245,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29617/v1,PPR165789,PPR,0,NA,NA,NA
10.21203/rs.3.rs-83752/v1,PPR220096,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78933/v1,PPR216391,PPR,0,NA,NA,NA
10.21203/rs.3.rs-120450/v1,PPR248781,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101359/v1,PPR233658,PPR,0,NA,NA,NA
10.21203/rs.3.rs-116735/v1,PPR247763,PPR,0,NA,NA,NA
10.21203/rs.3.rs-45177/v1,PPR191069,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28632/v1,PPR165099,PPR,0,NA,NA,NA
10.21203/rs.3.rs-16094/v1,PPR122903,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29369/v1,PPR166315,PPR,0,NA,NA,NA
10.21203/rs.3.rs-121208/v1,PPR251638,PPR,0,NA,NA,NA
10.21203/rs.3.rs-68388/v1,PPR209156,PPR,0,NA,NA,NA
10.21203/rs.3.rs-98470/v1,PPR232548,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21377/v1,PPR141481,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72695/v1,PPR211873,PPR,0,NA,NA,NA
10.21203/rs.3.rs-95183/v1,PPR237328,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101547/v1,PPR236084,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104308/v1,PPR236508,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34902/v1,PPR176530,PPR,0,NA,NA,NA
10.21203/rs.3.rs-75332/v1,PPR218126,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37300/v1,PPR178831,PPR,1,32825063,MED,Preprint of
10.21203/rs.3.rs-58455/v1,PPR201122,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52066/v1,PPR196259,PPR,0,NA,NA,NA
10.21203/rs.3.rs-111849/v1,PPR241350,PPR,0,NA,NA,NA
10.21203/rs.3.rs-67323/v1,PPR216713,PPR,0,NA,NA,NA
10.21203/rs.3.rs-115665/v1,PPR246241,PPR,0,NA,NA,NA
10.21203/rs.3.rs-112024/v1,PPR242112,PPR,0,NA,NA,NA
10.21203/rs.3.rs-118352/v1,PPR247111,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101405/v1,PPR234875,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57351/v1,PPR203063,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22458/v1,PPR151160,PPR,1,32340551,MED,Preprint of
10.21203/rs.3.rs-102884/v1,PPR234732,PPR,0,NA,NA,NA
10.21203/rs.3.rs-116443/v1,PPR250407,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35790/v1,PPR176853,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25337/v1,PPR156096,PPR,0,NA,NA,NA
10.21203/rs.3.rs-99753/v1,PPR233088,PPR,0,NA,NA,NA
10.21203/rs.3.rs-79258/v1,PPR216815,PPR,0,NA,NA,NA
10.21203/rs.3.rs-117254/v1,PPR248385,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27346/v1,PPR161781,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51061/v1,PPR196397,PPR,0,NA,NA,NA
10.21203/rs.3.rs-48185/v1,PPR194388,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34625/v1,PPR174975,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34403/v1,PPR176441,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113421/v1,PPR247057,PPR,0,NA,NA,NA
10.21203/rs.3.rs-117894/v1,PPR249458,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40858/v1,PPR186221,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34402/v1,PPR176442,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31776/v1,PPR168023,PPR,1,33250601,MED,Preprint of
10.21203/rs.3.rs-27149/v1,PPR159766,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25845/v1,PPR156165,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37519/v1,PPR184066,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57910/v1,PPR202560,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35507/v1,PPR182525,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31183/v1,PPR167515,PPR,1,32561990,MED,Preprint of
10.21203/rs.3.rs-39952/v1,PPR184851,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24254/v1,PPR155639,PPR,1,32436101,MED,Preprint of
10.21203/rs.3.rs-102613/v1,PPR236427,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37601/v1,PPR179327,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59871/v1,PPR205169,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23201/v1,PPR152028,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49294/v1,PPR195303,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52622/v1,PPR197459,PPR,0,NA,NA,NA
10.21203/rs.3.rs-86147/v1,PPR222032,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30354/v1,PPR165785,PPR,0,NA,NA,NA
10.21203/rs.3.rs-19500/v1,PPR129982,PPR,0,NA,NA,NA
10.21203/rs.3.rs-66640/v1,PPR207046,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27338/v1,PPR161140,PPR,1,32449021,MED,Preprint of
10.21203/rs.3.rs-24315/v1,PPR153623,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78736/v1,PPR219600,PPR,0,NA,NA,NA
10.21203/rs.3.rs-81422/v1,PPR217368,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32468/v1,PPR168906,PPR,0,NA,NA,NA
10.21203/rs.3.rs-116325/v1,PPR250185,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34505/v1,PPR204305,PPR,0,NA,NA,NA
10.21203/rs.3.rs-64080/v1,PPR206193,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35438/v1,PPR179480,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29355/v1,PPR164784,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38187/v1,PPR182103,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35148/v1,PPR175812,PPR,0,NA,NA,NA
10.21203/rs.3.rs-55897/v2,PPR236830,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42479/v1,PPR191588,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29581/v1,PPR165725,PPR,0,NA,NA,NA
10.21203/rs.3.rs-115068/v1,PPR246850,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21269/v1,PPR148606,PPR,0,NA,NA,NA
10.21203/rs.3.rs-96734/v1,PPR229499,PPR,0,NA,NA,NA
10.21203/rs.3.rs-88547/v1,PPR222786,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37794/v1,PPR180618,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31211/v1,PPR167996,PPR,1,33285451,MED,Preprint of
10.21203/rs.3.rs-28384/v1,PPR164611,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30924/v1,PPR165676,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39103/v1,PPR184738,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44506/v1,PPR189591,PPR,0,NA,NA,NA
10.21203/rs.3.rs-111788/v1,PPR242116,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22078/v1,PPR147260,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37929/v1,PPR181378,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35668/v1,PPR176350,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108125/v1,PPR238553,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102314/v1,PPR235898,PPR,0,NA,NA,NA
10.21203/rs.3.rs-111047/v1,PPR241389,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40844/v1,PPR186135,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122534/v1,PPR251564,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58076/v1,PPR200920,PPR,0,NA,NA,NA
10.21203/rs.3.rs-74632/v1,PPR212711,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39188/v1,PPR184875,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35389/v1,PPR177038,PPR,1,33214658,MED,Preprint of
10.21203/rs.3.rs-113456/v1,PPR247042,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122616/v1,PPR251556,PPR,0,NA,NA,NA
10.21203/rs.3.rs-47728/v1,PPR193785,PPR,1,33155617,MED,Preprint of
10.21203/rs.3.rs-44648/v1,PPR189580,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28881/v1,PPR165673,PPR,1,32500326,MED,Preprint of
10.21203/rs.3.rs-28370/v1,PPR169957,PPR,0,NA,NA,NA
10.21203/rs.3.rs-107577/v1,PPR238613,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35796/v1,PPR179943,PPR,0,NA,NA,NA
10.21203/rs.3.rs-103974/v1,PPR241203,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27189/v1,PPR158830,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40499/v1,PPR184616,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29541/v1,PPR165299,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39772/v1,PPR190098,PPR,0,NA,NA,NA
10.21203/rs.3.rs-96229/v1,PPR230884,PPR,0,NA,NA,NA
10.21203/rs.3.rs-17879/v1,PPR122890,PPR,1,32475877,MED,Preprint of
10.21203/rs.3.rs-106185/v1,PPR238614,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42336/v1,PPR188323,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110371/v1,PPR248568,PPR,0,NA,NA,NA
10.21203/rs.3.rs-89959/v1,PPR225680,PPR,0,NA,NA,NA
10.21203/rs.3.rs-86150/v1,PPR223552,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34552/v1,PPR174156,PPR,1,33149153,MED,Preprint of
10.21203/rs.3.rs-42485/v1,PPR189061,PPR,0,NA,NA,NA
10.21203/rs.3.rs-86289/v1,PPR223460,PPR,0,NA,NA,NA
