source,identifier,posted_date,is_preprint_of,preprint_of_doi,is_published_CSHL,published_doi_CSHL
medRxiv,10.1101/2020.06.12.20127498,2020-06-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.23.20237412,2020-11-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.14.20102301,2020-05-18,NA,NA,TRUE,10.1038/s41433-020-1053-3
medRxiv,10.1101/2020.02.18.20024364,2020-02-20,NA,NA,TRUE,10.3389/fimmu.2020.00827
medRxiv,10.1101/2020.06.03.20121442,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.30.20118125,2020-06-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.03.20051847,2020-04-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.02.20050955,2020-04-06,is_preprint_of,10.5114/aoms.2020.99006,TRUE,10.5114/aoms.2020.99006
medRxiv,10.1101/2020.07.12.20148387,2020-07-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.14.20065128,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.07.20147918,2020-07-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.16.20034470,2020-03-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.24.20139212,2020-06-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.17.20155762,2020-07-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.13.20063925,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.03.20121020,2020-06-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.24.20075333,2020-04-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.26.20073569,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.29.20117069,2020-05-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.04.20188094,2020-09-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.18.20233122,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.22.20192443,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.29.20184283,2020-09-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.18.20196980,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.26.20027797,2020-03-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.10.20059337,2020-04-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.07.20124610,2020-06-08,NA,NA,TRUE,10.1016/j.nmni.2020.100743
medRxiv,10.1101/2020.04.06.20055251,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.10.20192203,2020-09-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.07.20094516,2020-05-11,NA,NA,TRUE,10.1093/chemse/bjaa034
medRxiv,10.1101/2020.03.11.20031096,2020-03-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.05.20188953,2020-09-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.01.20143917,2020-07-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.22.20073551,2020-04-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.07.20245225,2020-12-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20099721,2020-05-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.28.20083329,2020-05-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.07.20208561,2020-10-09,NA,NA,TRUE,10.1186/s13613-020-00782-5
medRxiv,10.1101/2020.04.03.20051706,2020-04-06,is_preprint_of,10.1093/infdis/jiaa451,TRUE,10.1093/infdis/jiaa451
medRxiv,10.1101/2020.06.28.20140475,2020-06-29,NA,NA,TRUE,10.1016/j.heliyon.2020.e04929
medRxiv,10.1101/2020.10.01.20204495,2020-10-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.30.20117531,2020-05-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.08.20125781,2020-06-12,is_preprint_of,10.1017/S0950268820001752,TRUE,10.1017/s0950268820001752
medRxiv,10.1101/2020.10.30.20215301,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.15.20131227,2020-06-16,is_preprint_of,10.18502/ijm.v12i5.4597,TRUE,10.18502/ijm.v12i5.4597
medRxiv,10.1101/2020.07.22.20160002,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.27.20202754,2020-09-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.07.20093898,2020-05-12,NA,NA,TRUE,10.1007/s40264-020-00952-1
medRxiv,10.1101/2020.11.18.20230599,2020-11-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.23.20110932,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.27.20221028,2020-11-01,NA,NA,TRUE,10.5858/arpa.2020-0713-sa
medRxiv,10.1101/2020.10.07.20208587,2020-10-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.30.20240721,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.16.20232405,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.22.20159855,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.06.20120386,2020-07-07,is_preprint_of,10.1093/ajh/hpaa168,TRUE,10.1093/ajh/hpaa168
medRxiv,10.1101/2020.05.21.20107003,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.11.20125849,2020-06-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.17.20196469,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.03.20206375,2020-10-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.24.20112110,2020-05-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.06.20147272,2020-07-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.21.20199133,2020-09-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.04.20112011,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.05.20168963,2020-08-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.09.20149351,2020-07-10,NA,NA,TRUE,10.1007/s10729-020-09526-0
medRxiv,10.1101/2020.08.27.20183483,2020-09-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.01.20087205,2020-05-06,NA,NA,TRUE,10.1038/s41591-020-0992-3
medRxiv,10.1101/2020.05.02.20088898,2020-05-06,NA,NA,TRUE,10.1016/s0140-6736(20)31304-0
medRxiv,10.1101/2020.08.17.20176560,2020-08-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.07.20208298,2020-10-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.01.20050450,2020-04-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.18.20071167,2020-04-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.25.20112615,2020-05-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.24.20042796,2020-03-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.02.20221622,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20105528,2020-05-21,NA,NA,TRUE,10.1371/journal.pone.0236620
medRxiv,10.1101/2020.09.24.20201319,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.23.20111021,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.15.20209817,2020-10-15,NA,NA,TRUE,10.1056/nejmoa2023184
medRxiv,10.1101/2020.05.30.20117937,2020-06-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.21.20109074,2020-05-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.07.20124677,2020-06-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.05.20054254,2020-04-07,is_preprint_of,10.1371/journal.pone.0241543,TRUE,10.1371/journal.pone.0241543
medRxiv,10.1101/2020.10.21.20217331,2020-10-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.11.20092528,2020-05-13,is_preprint_of,10.1016/j.xcrm.2020.100123,TRUE,10.1016/j.xcrm.2020.100123
medRxiv,10.1101/2020.04.21.20072637,2020-04-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.09.20246371,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.27.20044958,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.31.20048439,2020-04-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.23.20074310,2020-04-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20219014,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.22.20074351,2020-04-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.10.20127266,2020-06-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.31.20118638,2020-06-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.18.20038448,2020-03-20,NA,NA,TRUE,10.1177/0269216320920780
medRxiv,10.1101/2020.04.27.20081711,2020-05-03,NA,NA,TRUE,10.1186/s12916-020-01789-2
medRxiv,10.1101/2020.06.21.20136697,2020-06-23,is_preprint_of,10.1136/bmjnph-2020-000129,TRUE,10.1136/bmjnph-2020-000129
medRxiv,10.1101/2020.05.28.20115980,2020-05-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.03.20030437,2020-03-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.11.20172551,2020-08-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.20.20198143,2020-09-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.17.20233023,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.11.20192492,2020-09-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.21.20151423,2020-07-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.09.20126573,2020-06-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.30.20118067,2020-06-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.09.20228684,2020-11-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.09.20033068,2020-03-12,is_preprint_of,10.1017/s0950268820002010,TRUE,10.1017/s0950268820002010
medRxiv,10.1101/2020.10.28.20191981,2020-10-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.01.20129882,2020-07-03,is_preprint_of,10.1016/j.diagmicrobio.2020.115161,TRUE,10.1016/j.diagmicrobio.2020.115161
medRxiv,10.1101/2020.10.27.20220863,2020-10-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.22.20136960,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.14.20102079,2020-05-18,is_preprint_of,10.3201/eid2610.202296,TRUE,10.3201/eid2610.202296
medRxiv,10.1101/2020.08.18.20174623,2020-08-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.11.20192518,2020-09-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.03.20222810,2020-11-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.11.20127993,2020-06-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.02.20186817,2020-09-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.10.20032995,2020-03-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.14.20212977,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.17.20037796,2020-03-20,is_preprint_of,10.1016/j.bios.2020.112437,TRUE,10.1016/j.bios.2020.112437
medRxiv,10.1101/2020.04.27.20080226,2020-05-01,NA,NA,TRUE,10.1016/j.cmi.2020.05.019
medRxiv,10.1101/2020.09.23.20200410,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.16.20068205,2020-04-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.03.20167254,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.03.20121137,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.23.20161240,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.21.20109041,2020-05-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.15.20149559,2020-07-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.06.20124016,2020-06-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.13.20130211,2020-06-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.10.20060830,2020-04-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.11.20094383,2020-05-15,NA,NA,TRUE,10.2147/cia.s268156
medRxiv,10.1101/2020.09.24.20200782,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.04.20020503,2020-02-05,NA,NA,TRUE,10.3390/jcm9020571
medRxiv,10.1101/2020.03.25.20043166,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.26.20080648,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.01.20029629,2020-03-06,is_preprint_of,10.1186/s40249-020-00683-6,TRUE,10.1186/s40249-020-00683-6
medRxiv,10.1101/2020.11.26.20239483,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.20.20108449,2020-05-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.13.20130153,2020-06-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.25.20037721,2020-03-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.21.20217117,2020-10-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.17.20176586,2020-08-18,is_preprint_of,10.1017/s0950268820002630,TRUE,10.1017/s0950268820002630
medRxiv,10.1101/2020.05.18.20105544,2020-05-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.02.20205591,2020-10-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.13.20100495,2020-05-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.11.20093096,2020-05-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.27.20161810,2020-07-29,NA,NA,TRUE,10.1093/cid/ciaa1419
medRxiv,10.1101/2020.05.21.20108936,2020-05-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.14.20130765,2020-06-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.14.20101584,2020-05-19,is_preprint_of,10.1136/annrheumdis-2020-217984,TRUE,10.1136/annrheumdis-2020-217984
medRxiv,10.1101/2020.08.31.20184952,2020-09-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.22.20196204,2020-09-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.31.20107276,2020-06-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.09.20056291,2020-04-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.02.20145375,2020-07-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.09.20228171,2020-11-10,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.24.20168955,2020-08-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.02.20224253,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.08.20246124,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.26.20182303,2020-09-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.30.20047415,2020-04-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.03.20243659,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.27.20183434,2020-09-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.30.20086744,2020-05-05,NA,NA,TRUE,10.1111/ijcp.13916
medRxiv,10.1101/2020.07.07.20148569,2020-07-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.28.20028514,2020-03-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.01.28.20019299,2020-01-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.17.20105049,2020-05-19,NA,NA,TRUE,10.3390/ijerph17145246
medRxiv,10.1101/2020.02.16.20023838,2020-02-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.05.20226662,2020-11-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.22.20199661,2020-09-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.09.20246363,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.29.20084111,2020-05-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.25.20181487,2020-08-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.21.20073700,2020-04-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.09.20210237,2020-10-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.14.20123315,2020-06-16,NA,NA,TRUE,10.18632/aging.103687
medRxiv,10.1101/2020.06.15.20131532,2020-06-17,is_preprint_of,10.1192/bjo.2020.99,TRUE,10.1192/bjo.2020.99
medRxiv,10.1101/2020.07.17.20156059,2020-07-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.21.20066761,2020-04-24,NA,NA,TRUE,10.1111/cts.12882
medRxiv,10.1101/2020.11.17.20233726,2020-11-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.10.20171629,2020-08-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.03.20164897,2020-08-04,is_preprint_of,10.1136/bmj.m3582,TRUE,10.1136/bmj.m3582
medRxiv,10.1101/2020.05.24.20104414,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20105494,2020-05-21,NA,NA,TRUE,10.1001/jamaneurol.2020.2730
medRxiv,10.1101/2020.06.17.20133504,2020-06-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.03.20089623,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.06.20146712,2020-07-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.30.20223180,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.28.20082222,2020-05-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20101709,2020-05-22,NA,NA,TRUE,10.1016/j.eclinm.2020.100475
medRxiv,10.1101/2020.07.30.20165464,2020-08-02,is_preprint_of,10.1136/bmj.m3339,TRUE,10.1136/bmj.m3339
medRxiv,10.1101/2020.05.05.20091967,2020-05-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.15.20213603,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20105239,2020-05-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.17.20176651,2020-08-20,is_preprint_of,10.1056/NEJMoa2027906,TRUE,10.1056/nejmoa2027906
medRxiv,10.1101/2020.05.11.20098541,2020-05-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.08.20092866,2020-05-12,NA,NA,TRUE,10.1038/s41467-020-19145-6
medRxiv,10.1101/2020.05.19.20106336,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.01.20087023,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.08.20057729,2020-04-10,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.09.20209429,2020-10-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.14.20168088,2020-08-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.13.20231472,2020-11-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.21.20236034,2020-11-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.24.20042366,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221408,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.24.20077875,2020-04-29,NA,NA,TRUE,10.1002/cpt.2047
medRxiv,10.1101/2020.11.26.20238014,2020-12-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.07.20208231,2020-10-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.23.20197251,2020-09-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.18.20177303,2020-08-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.22.20180042,2020-08-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.17.20155929,2020-07-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20222661,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.19.20039164,2020-03-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.30.20143859,2020-07-02,NA,NA,TRUE,10.1016/j.sapharm.2020.07.003
medRxiv,10.1101/2020.10.16.20213934,2020-10-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.05.20031872,2020-03-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.23.20076455,2020-04-25,NA,NA,TRUE,10.1016/j.envpol.2020.114732
medRxiv,10.1101/2020.09.13.20193532,2020-09-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.16.20037168,2020-03-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.11.20128710,2020-06-12,is_preprint_of,10.1007/s11239-020-02312-3,TRUE,10.1007/s11239-020-02312-3
medRxiv,10.1101/2020.03.15.20036392,2020-03-18,NA,NA,TRUE,10.1093/jtm/taaa042
medRxiv,10.1101/2020.12.08.20246132,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.17.20133892,2020-06-19,is_preprint_of,10.1093/clinchem/hvaa200,TRUE,10.1093/clinchem/hvaa200
medRxiv,10.1101/2020.06.29.20136572,2020-07-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.27.20240044,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.30.20143867,2020-07-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.17.20196402,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.01.20075754,2020-05-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.16.20232678,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.13.20152439,2020-07-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.01.20205492,2020-10-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.05.20244376,2020-12-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.18.20197582,2020-09-22,is_preprint_of,10.2196/24478,TRUE,10.2196/24478
medRxiv,10.1101/2020.11.10.20229179,2020-11-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.30.20164855,2020-08-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.04.20090258,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.29.20143180,2020-07-05,NA,NA,TRUE,10.1371/journal.pone.0242758
medRxiv,10.1101/2020.10.07.20208710,2020-10-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.17.20133264,2020-06-19,is_preprint_of,10.1109/ACCESS.2020.3029558,TRUE,10.1109/access.2020.3029558
medRxiv,10.1101/2020.07.31.20163717,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.23.20153932,2020-07-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.03.20187526,2020-09-10,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.10.20191619,2020-09-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.23.20199604,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.30.20033407,2020-06-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.04.20154203,2020-08-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.16.20155531,2020-07-23,is_preprint_of,10.1093/ofid/ofaa500,TRUE,10.1093/ofid/ofaa500
medRxiv,10.1101/2020.04.08.20054551,2020-04-10,is_preprint_of,10.1016/S2665-9913(20)30276-9,TRUE,10.1016/s2665-9913(20)30276-9
medRxiv,10.1101/2020.05.27.20114330,2020-05-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.03.20224998,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.26.20112565,2020-05-27,NA,NA,TRUE,10.3389/fmed.2020.00465
medRxiv,10.1101/2020.09.11.20192591,2020-09-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.20.20216127,2020-10-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.27.20219196,2020-11-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.25.20219055,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.11.20092338,2020-05-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.16.20067835,2020-04-22,is_preprint_of,10.1056/NEJMc2016359,TRUE,10.1056/nejmc2016359
medRxiv,10.1101/2020.07.09.20149534,2020-07-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.17.20070045,2020-04-22,is_preprint_of,10.1016/j.cmi.2020.05.001,TRUE,10.1016/j.cmi.2020.05.001
medRxiv,10.1101/2020.07.16.20150250,2020-07-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.27.20239608,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.26.20182816,2020-09-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.03.20167791,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.07.20170258,2020-08-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.23.20236901,2020-11-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.13.20063941,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.17.20156489,2020-07-19,is_preprint_of,10.1371/journal.pone.0241542,TRUE,10.1371/journal.pone.0241542
medRxiv,10.1101/2020.05.18.20106138,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.04.20146027,2020-07-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.26.20181719,2020-09-02,is_preprint_of,10.1016/j.pathol.2020.09.005,TRUE,10.1016/j.pathol.2020.09.005
medRxiv,10.1101/2020.06.29.20142836,2020-07-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20204974,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.14.20094144,2020-05-18,is_preprint_of,10.1016/j.eclinm.2020.100553,TRUE,10.1016/j.eclinm.2020.100553
medRxiv,10.1101/2020.08.14.20175356,2020-08-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20106245,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.18.20133660,2020-06-20,NA,NA,TRUE,10.1093/infdis/jiaa479
medRxiv,10.1101/2020.12.09.20239673,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.07.20208488,2020-10-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.28.20136168,2020-06-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.17.20161760,2020-08-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.08.20096024,2020-05-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.07.20056812,2020-04-11,is_preprint_of,10.1111/mcn.13032,TRUE,10.1111/mcn.13032
medRxiv,10.1101/2020.08.05.20169169,2020-08-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.04.20168054,2020-08-10,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.20.20215616,2020-10-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.22.20159673,2020-07-24,NA,NA,TRUE,10.1016/j.jcv.2020.104611
medRxiv,10.1101/2020.09.10.20192104,2020-09-11,NA,NA,FALSE,NA
